PLAYER_ID,PLAYER_NAME,FG3M,FG3A,FG3_PCT,GP,MIN,SEASON
2246,Mehmet Okur,114,294,0.388,72,2389.7116666666666,2007-08
2408,Melvin Ely,0,0,0.0,52,620.6383333333333,2007-08
1720,Michael Doleac,0,0,0.0,24,257.32166666666666,2007-08
1913,Michael Ruffin,0,0,0.0,46,631.645,2007-08
1630,Mikki Moore,0,2,0.0,82,2385.201666666667,2007-08
200754,Mouhamed Sene,0,0,0.0,13,62.156666666666666,2007-08
1737,Nazr Mohammed,0,1,0.0,82,1649.795,2007-08
2420,Nenad Krstic,0,2,0.0,45,811.5783333333334,2007-08
2403,Nene,0,1,0.0,16,265.52666666666664,2007-08
2555,Nick Collison,0,2,0.0,78,2222.675,2007-08
200762,Oleksiy Pecherov,17,60,0.283,35,319.5133333333333,2007-08
970,Othella Harrington,0,0,0.0,22,166.17666666666668,2007-08
136,P.J. Brown,0,1,0.0,18,209.12666666666667,2007-08
200753,Patrick O'Bryant,0,0,0.0,24,99.31666666666666,2007-08
2200,Pau Gasol,4,16,0.25,66,2350.78,2007-08
200781,Paul Davis,0,0,0.0,22,194.03,2007-08
200794,Paul Millsap,0,4,0.0,82,1701.7333333333333,2007-08
2056,Primoz Brezec,0,0,0.0,50,474.52666666666664,2007-08
201043,Randolph Morris,0,0,0.0,18,180.88333333333333,2007-08
739,Rasheed Wallace,112,315,0.356,77,2346.3283333333334,2007-08
1725,Rasho Nesterovic,1,3,0.333,71,1486.13,2007-08
109,Robert Horry,18,70,0.257,45,582.7283333333334,2007-08
2741,Robert Swift,0,0,0.0,8,97.69666666666667,2007-08
101142,Ronny Turiaf,0,1,0.0,78,1457.8183333333334,2007-08
200797,Ryan Hollins,0,0,0.0,60,531.5816666666667,2007-08
2223,Samuel Dalembert,0,1,0.0,82,2724.2883333333334,2007-08
1513,Scot Pollard,0,0,0.0,22,172.89333333333335,2007-08
1752,Sean Marks,1,4,0.25,19,129.8,2007-08
201157,Sean Williams,0,0,0.0,73,1278.3083333333334,2007-08
406,Shaquille O'Neal,0,0,0.0,61,1748.0666666666666,2007-08
200749,Shelden Williams,0,2,0.0,64,775.99,2007-08
201150,Spencer Hawes,4,21,0.19,71,931.2533333333333,2007-08
2212,Steven Hunter,0,0,0.0,19,119.695,2007-08
2031,Stromile Swift,0,2,0.0,56,844.6416666666667,2007-08
689,Theo Ratliff,0,1,0.0,26,436.9683333333333,2007-08
1495,Tim Duncan,0,4,0.0,78,2650.786666666667,2007-08
2211,Troy Murphy,94,236,0.398,75,2105.673333333333,2007-08
2199,Tyson Chandler,0,1,0.0,79,2782.721666666667,2007-08
2397,Yao Ming,0,2,0.0,55,2043.8683333333333,2007-08
2585,Zaza Pachulia,0,3,0.0,62,943.8733333333333,2007-08
980,Zydrunas Ilgauskas,0,1,0.0,73,2221.846666666667,2007-08
201189,Aaron Gray,0,1,0.0,56,715.1083333333333,2008-09
1502,Adonal Foyle,0,0,0.0,10,61.93333333333333,2008-09
201143,Al Horford,0,1,0.0,67,2242.2116666666666,2008-09
2744,Al Jefferson,0,4,0.0,50,1835.7866666666666,2008-09
201582,Alexis Ajinca,0,2,0.0,31,182.25666666666666,2008-09
2405,Amar'e Stoudemire,3,7,0.429,53,1947.8833333333334,2008-09
2760,Anderson Varejao,0,2,0.0,81,2305.795,2008-09
101154,Andray Blatche,5,21,0.238,71,1702.9383333333333,2008-09
200745,Andrea Bargnani,119,291,0.409,78,2453.3566666666666,2008-09
101106,Andrew Bogut,0,0,0.0,36,1123.6633333333334,2008-09
101115,Andrew Bynum,0,0,0.0,50,1446.0816666666667,2008-09
2740,Andris Biedrins,0,1,0.0,62,1863.0433333333333,2008-09
201229,Anthony Tolliver,9,41,0.22,19,208.05,2008-09
686,Antonio McDyess,0,0,0.0,62,1866.1616666666666,2008-09
1112,Ben Wallace,0,0,0.0,56,1313.5383333333334,2008-09
2564,Boris Diaw,75,181,0.414,81,2753.79,2008-09
1802,Brad Miller,23,56,0.411,70,2100.1516666666666,2008-09
2217,Brendan Haywood,0,0,0.0,6,175.4,2008-09
2243,Brian Scalabrine,24,61,0.393,39,504.45166666666665,2008-09
1730,Brian Skinner,0,2,0.0,51,843.0216666666666,2008-09
201572,Brook Lopez,0,2,0.0,82,2501.4016666666666,2008-09
1916,Calvin Booth,0,0,0.0,8,55.45,2008-09
200798,Cheikh Samb,0,3,0.0,18,83.12833333333333,2008-09
2365,Chris Andersen,2,10,0.2,71,1459.6316666666667,2008-09
2549,Chris Kaman,0,0,0.0,31,920.6316666666667,2008-09
2036,Chris Mihm,0,0,0.0,18,104.81333333333333,2008-09
2404,Chris Wilcox,0,4,0.0,62,1049.6266666666668,2008-09
201235,Courtney Sims,0,0,0.0,2,13.283333333333333,2008-09
2788,DJ Mbenga,0,1,0.0,23,181.31333333333333,2008-09
2429,Dan Gadzuric,0,2,0.0,67,941.235,2008-09
2443,Darius Songaila,0,1,0.0,77,1521.2633333333333,2008-09
2545,Darko Milicic,0,0,0.0,61,1034.3816666666667,2008-09
101135,David Lee,0,3,0.0,81,2824.06,2008-09
201599,DeAndre Jordan,0,0,0.0,53,771.3916666666667,2008-09
2205,DeSagana Diop,0,0,0.0,75,1036.295,2008-09
87,Dikembe Mutombo,0,0,0.0,9,96.29833333333333,2008-09
2400,Drew Gooden,0,4,0.0,51,1264.0883333333334,2008-09
101204,Dwayne Jones,0,0,0.0,6,52.46333333333333,2008-09
2730,Dwight Howard,0,2,0.0,79,2821.235,2008-09
2201,Eddy Curry,0,0,0.0,3,11.76,2008-09
2731,Emeka Okafor,0,0,0.0,82,2691.338333333333,2008-09
956,Erick Dampier,0,0,0.0,80,1835.9033333333334,2008-09
2041,Etan Thomas,0,0,0.0,26,305.655,2008-09
101177,Fabricio Oberto,0,1,0.0,54,676.615,2008-09
1922,Francisco Elson,1,4,0.25,59,977.2633333333333,2008-09
201141,Greg Oden,0,0,0.0,61,1313.8933333333334,2008-09
201632,Hamed Haddadi,0,0,0.0,19,119.67666666666666,2008-09
200756,Hilton Armstrong,0,2,0.0,70,1092.0066666666667,2008-09
201580,JaVale McGee,0,0,0.0,75,1142.5916666666667,2008-09
2063,Jake Voskuhl,0,0,0.0,38,239.79833333333335,2008-09
2048,Jamaal Magloire,0,0,0.0,55,708.925,2008-09
2407,Jared Jeffries,1,12,0.083,56,1309.6966666666667,2008-09
2260,Jarron Collins,0,0,0.0,26,201.335,2008-09
2215,Jason Collins,0,0,0.0,31,422.17,2008-09
1902,Jeff Foster,2,7,0.286,74,1827.8133333333333,2008-09
979,Jermaine O'Neal,0,1,0.0,68,2027.575,2008-09
1744,Jerome James,0,0,0.0,2,9.833333333333334,2008-09
201149,Joakim Noah,0,1,0.0,80,1938.27,2008-09
693,Joe Smith,3,7,0.429,57,1101.7833333333333,2008-09
201202,Joel Anthony,0,0,0.0,65,1048.3016666666667,2008-09
2038,Joel Przybilla,0,1,0.0,82,1952.01,2008-09
101130,Johan Petro,0,2,0.0,49,558.7116666666667,2008-09
200767,Josh Boone,0,0,0.0,62,994.675,2008-09
2694,Josh Powell,0,0,0.0,60,703.12,2008-09
2570,Kendrick Perkins,0,2,0.0,76,2253.28,2008-09
201567,Kevin Love,2,19,0.105,81,2047.7016666666666,2008-09
201585,Kosta Koufos,0,0,0.0,48,565.1883333333334,2008-09
703,Kurt Thomas,0,2,0.0,79,1403.695,2008-09
2198,Kwame Brown,0,0,0.0,58,998.6933333333334,2008-09
201178,Kyrylo Fesenko,0,0,0.0,21,156.005,2008-09
953,Lorenzen Wright,0,0,0.0,17,124.91,2008-09
2449,Luis Scola,0,3,0.0,82,2487.94,2008-09
201188,Marc Gasol,0,1,0.0,82,2520.98,2008-09
101162,Marcin Gortat,1,1,1.0,63,794.0683333333334,2008-09
948,Marcus Camby,1,4,0.25,62,1925.365,2008-09
1548,Mark Blount,11,27,0.407,20,207.14666666666668,2008-09
201578,Marreese Speights,2,8,0.25,79,1262.4233333333334,2008-09
2588,Matt Bonner,118,268,0.44,81,1927.7266666666667,2008-09
2246,Mehmet Okur,90,202,0.446,72,2409.08,2008-09
2408,Melvin Ely,0,0,0.0,31,373.06333333333333,2008-09
1913,Michael Ruffin,0,0,0.0,11,35.27166666666667,2008-09
1630,Mikki Moore,0,0,0.0,70,1201.635,2008-09
200754,Mouhamed Sene,0,0,0.0,6,28.116666666666667,2008-09
1737,Nazr Mohammed,0,0,0.0,39,341.12833333333333,2008-09
2420,Nenad Krstic,0,0,0.0,46,1141.265,2008-09
2403,Nene,1,5,0.2,77,2510.43,2008-09
2555,Nick Collison,0,2,0.0,71,1831.2933333333333,2008-09
200762,Oleksiy Pecherov,14,43,0.326,32,277.3016666666667,2008-09
200753,Patrick O'Bryant,0,2,0.0,39,254.975,2008-09
2200,Pau Gasol,1,2,0.5,81,2999.3516666666665,2008-09
200781,Paul Davis,0,1,0.0,27,319.62,2008-09
201043,Randolph Morris,0,0,0.0,23,88.51166666666667,2008-09
739,Rasheed Wallace,113,319,0.354,66,2122.505,2008-09
1725,Rasho Nesterovic,0,1,0.0,70,1214.2666666666667,2008-09
2741,Robert Swift,0,0,0.0,26,342.605,2008-09
201577,Robin Lopez,0,1,0.0,60,614.3333333333334,2008-09
101142,Ronny Turiaf,0,3,0.0,79,1695.6833333333334,2008-09
201579,Roy Hibbert,0,0,0.0,70,1009.1016666666667,2008-09
200797,Ryan Hollins,0,0,0.0,45,444.37166666666667,2008-09
2223,Samuel Dalembert,0,2,0.0,82,2036.0983333333334,2008-09
1752,Sean Marks,2,10,0.2,60,837.87,2008-09
201157,Sean Williams,0,0,0.0,33,366.38666666666666,2008-09
406,Shaquille O'Neal,0,1,0.0,75,2252.115,2008-09
200749,Shelden Williams,0,2,0.0,45,512.625,2008-09
201150,Spencer Hawes,40,115,0.348,77,2258.8966666666665,2008-09
201631,Steven Hill,0,0,0.0,1,2.433333333333333,2008-09
2031,Stromile Swift,1,1,1.0,19,184.41833333333332,2008-09
689,Theo Ratliff,0,0,0.0,46,578.47,2008-09
1499,Tony Battie,2,9,0.222,77,1202.4133333333334,2008-09
2211,Troy Murphy,161,358,0.45,73,2482.385,2008-09
2199,Tyson Chandler,0,0,0.0,45,1444.7333333333333,2008-09
2617,Udonis Haslem,0,0,0.0,75,2560.36,2008-09
2397,Yao Ming,1,1,1.0,77,2588.9066666666668,2008-09
2216,Zach Randolph,25,73,0.342,39,1368.5933333333332,2008-09
2585,Zaza Pachulia,0,3,0.0,77,1472.9,2008-09
980,Zydrunas Ilgauskas,15,39,0.385,65,1765.3916666666667,2008-09
201189,Aaron Gray,0,0,0.0,32,310.92833333333334,2009-10
201143,Al Horford,1,1,1.0,81,2844.9416666666666,2009-10
2744,Al Jefferson,0,4,0.0,76,2463.16,2009-10
201582,Alexis Ajinca,0,0,0.0,6,29.516666666666666,2009-10
2760,Anderson Varejao,1,5,0.2,76,2165.6233333333334,2009-10
101154,Andray Blatche,13,44,0.295,81,2255.951666666667,2009-10
200745,Andrea Bargnani,121,325,0.372,80,2799.285,2009-10
101106,Andrew Bogut,0,2,0.0,69,2229.37,2009-10
101115,Andrew Bynum,0,1,0.0,65,1976.9466666666667,2009-10
2740,Andris Biedrins,0,0,0.0,33,762.945,2009-10
201576,Anthony Randolph,1,5,0.2,33,749.0666666666667,2009-10
686,Antonio McDyess,0,2,0.0,77,1617.1216666666667,2009-10
1112,Ben Wallace,0,2,0.0,69,1975.38,2009-10
1802,Brad Miller,37,132,0.28,82,1949.6933333333334,2009-10
2217,Brendan Haywood,0,1,0.0,77,2354.83,2009-10
1730,Brian Skinner,0,0,0.0,16,123.32166666666667,2009-10
201572,Brook Lopez,0,2,0.0,82,3026.7066666666665,2009-10
201957,Byron Mullens,0,0,0.0,13,54.295,2009-10
101112,Channing Frye,172,392,0.439,81,2190.0816666666665,2009-10
2365,Chris Andersen,0,3,0.0,76,1694.965,2009-10
201805,Chris Hunter,0,4,0.0,60,782.9366666666666,2009-10
2549,Chris Kaman,0,6,0.0,76,2608.4016666666666,2009-10
101236,Chuck Hayes,0,0,0.0,82,1772.815,2009-10
2788,DJ Mbenga,0,0,0.0,49,355.095,2009-10
2429,Dan Gadzuric,0,0,0.0,32,313.92833333333334,2009-10
2545,Darko Milicic,0,1,0.0,32,684.9516666666667,2009-10
2431,David Andersen,27,78,0.346,63,890.8033333333333,2009-10
101135,David Lee,0,8,0.0,81,3018.98,2009-10
201599,DeAndre Jordan,0,2,0.0,70,1137.335,2009-10
201971,DeJuan Blair,0,2,0.0,82,1494.3166666666666,2009-10
2205,DeSagana Diop,0,0,0.0,27,261.805,2009-10
2400,Drew Gooden,1,8,0.125,70,1755.3666666666666,2009-10
101204,Dwayne Jones,0,0,0.0,2,6.933333333333334,2009-10
2730,Dwight Howard,0,7,0.0,82,2842.8016666666667,2009-10
2853,Earl Barron,0,0,0.0,7,231.94666666666666,2009-10
2201,Eddy Curry,0,0,0.0,7,62.016666666666666,2009-10
2731,Emeka Okafor,0,0,0.0,82,2370.065,2009-10
956,Erick Dampier,1,3,0.333,55,1280.145,2009-10
2041,Etan Thomas,0,0,0.0,23,320.74,2009-10
101177,Fabricio Oberto,0,0,0.0,57,649.93,2009-10
1922,Francisco Elson,0,0,0.0,12,65.715,2009-10
201141,Greg Oden,0,0,0.0,21,501.7633333333333,2009-10
201632,Hamed Haddadi,0,3,0.0,36,240.14833333333334,2009-10
201934,Hasheem Thabeet,0,0,0.0,68,883.2966666666666,2009-10
200756,Hilton Armstrong,0,1,0.0,33,335.3183333333333,2009-10
101133,Ian Mahinmi,0,0,0.0,26,164.64333333333335,2009-10
201580,JaVale McGee,0,1,0.0,60,967.905,2009-10
2048,Jamaal Magloire,0,0,0.0,36,359.4033333333333,2009-10
2260,Jarron Collins,0,0,0.0,34,260.46,2009-10
2215,Jason Collins,0,1,0.0,24,114.72666666666667,2009-10
201160,Jason Smith,10,29,0.345,56,658.3433333333334,2009-10
201574,Jason Thompson,1,10,0.1,75,2357.3516666666665,2009-10
201965,Jeff Ayres,0,0,0.0,39,405.0233333333333,2009-10
1902,Jeff Foster,0,1,0.0,16,254.79666666666665,2009-10
979,Jermaine O'Neal,0,2,0.0,70,1991.3366666666666,2009-10
201149,Joakim Noah,0,0,0.0,64,1924.69,2009-10
693,Joe Smith,1,7,0.143,64,591.9383333333334,2009-10
201202,Joel Anthony,0,0,0.0,80,1322.3783333333333,2009-10
2038,Joel Przybilla,0,0,0.0,30,681.2983333333333,2009-10
201595,Joey Dorsey,0,0,0.0,15,106.75166666666667,2009-10
101130,Johan Petro,0,1,0.0,36,435.49,2009-10
201972,Jon Brockman,0,0,0.0,52,653.6566666666666,2009-10
200767,Josh Boone,0,0,0.0,63,1045.4633333333334,2009-10
436,Juwan Howard,0,1,0.0,73,1631.5233333333333,2009-10
2570,Kendrick Perkins,0,3,0.0,78,2153.52,2009-10
1903,Kenny Thomas,0,0,0.0,26,313.18333333333334,2009-10
201567,Kevin Love,35,106,0.33,60,1713.9383333333333,2009-10
201585,Kosta Koufos,0,0,0.0,36,172.42333333333335,2009-10
2198,Kwame Brown,0,1,0.0,48,659.6266666666667,2009-10
201178,Kyrylo Fesenko,0,1,0.0,49,407.725,2009-10
2449,Luis Scola,1,5,0.2,82,2671.2933333333335,2009-10
201188,Marc Gasol,0,1,0.0,69,2468.92,2009-10
101162,Marcin Gortat,0,3,0.0,81,1087.95,2009-10
201578,Marreese Speights,0,5,0.0,62,1015.8416666666667,2009-10
2588,Matt Bonner,90,231,0.39,65,1160.8116666666667,2009-10
2246,Mehmet Okur,82,213,0.385,73,2148.925,2009-10
1630,Mikki Moore,0,0,0.0,23,405.735,2009-10
1737,Nazr Mohammed,0,0,0.0,58,984.21,2009-10
2420,Nenad Krstic,1,5,0.2,76,1740.5283333333334,2009-10
2403,Nene,0,2,0.0,82,2754.5866666666666,2009-10
2555,Nick Collison,1,4,0.25,75,1557.1516666666666,2009-10
200762,Oleksiy Pecherov,14,52,0.269,44,447.2133333333333,2009-10
200753,Patrick O'Bryant,0,1,0.0,11,50.735,2009-10
2200,Pau Gasol,0,5,0.0,65,2403.3133333333335,2009-10
200781,Paul Davis,0,0,0.0,2,7.983333333333333,2009-10
200794,Paul Millsap,1,9,0.111,82,2276.965,2009-10
2056,Primoz Brezec,0,0,0.0,21,95.41666666666667,2009-10
201043,Randolph Morris,0,0,0.0,28,124.415,2009-10
739,Rasheed Wallace,82,290,0.283,79,1780.3816666666667,2009-10
1725,Rasho Nesterovic,0,0,0.0,42,413.37166666666667,2009-10
201577,Robin Lopez,0,0,0.0,51,986.0416666666666,2009-10
101142,Ronny Turiaf,0,1,0.0,42,871.8183333333334,2009-10
201579,Roy Hibbert,3,6,0.5,81,2034.735,2009-10
200797,Ryan Hollins,0,1,0.0,73,1223.24,2009-10
2223,Samuel Dalembert,0,0,0.0,82,2123.7083333333335,2009-10
1752,Sean Marks,0,0,0.0,14,74.605,2009-10
101118,Sean May,0,4,0.0,37,331.18666666666667,2009-10
201157,Sean Williams,0,1,0.0,20,227.39833333333334,2009-10
406,Shaquille O'Neal,0,1,0.0,53,1240.3866666666668,2009-10
200749,Shelden Williams,0,1,0.0,54,597.305,2009-10
200780,Solomon Jones,0,3,0.0,52,674.975,2009-10
201150,Spencer Hawes,26,87,0.299,72,1904.0816666666667,2009-10
2212,Steven Hunter,0,0,0.0,21,157.975,2009-10
689,Theo Ratliff,0,0,0.0,49,806.1766666666666,2009-10
1499,Tony Battie,1,4,0.25,15,133.745,2009-10
2211,Troy Murphy,128,333,0.384,72,2344.2883333333334,2009-10
2199,Tyson Chandler,0,0,0.0,51,1163.07,2009-10
2585,Zaza Pachulia,0,4,0.0,78,1088.8166666666666,2009-10
980,Zydrunas Ilgauskas,11,23,0.478,64,1338.5166666666667,2009-10
201189,Aaron Gray,0,0,0.0,41,530.825,2010-11
201143,Al Horford,2,4,0.5,77,2703.7066666666665,2010-11
2744,Al Jefferson,0,0,0.0,82,2940.4133333333334,2010-11
201582,Alexis Ajinca,12,34,0.353,34,339.84,2010-11
2405,Amar'e Stoudemire,10,23,0.435,78,2870.0116666666668,2010-11
2760,Anderson Varejao,0,2,0.0,31,993.895,2010-11
200745,Andrea Bargnani,77,223,0.345,66,2353.048333333333,2010-11
101106,Andrew Bogut,0,4,0.0,65,2297.3733333333334,2010-11
101115,Andrew Bynum,0,0,0.0,54,1500.005,2010-11
2740,Andris Biedrins,0,0,0.0,59,1397.09,2010-11
686,Antonio McDyess,0,1,0.0,73,1386.4616666666666,2010-11
1112,Ben Wallace,1,2,0.5,54,1238.1833333333334,2010-11
1802,Brad Miller,40,107,0.374,60,1015.4266666666666,2010-11
2217,Brendan Haywood,0,1,0.0,72,1331.365,2010-11
1730,Brian Skinner,0,0,0.0,2,5.883333333333334,2010-11
201572,Brook Lopez,0,1,0.0,82,2888.755,2010-11
201957,Byron Mullens,0,0,0.0,13,85.09333333333333,2010-11
101112,Channing Frye,171,439,0.39,77,2541.1266666666666,2010-11
2365,Chris Andersen,0,1,0.0,45,732.32,2010-11
202419,Chris Johnson,0,0,0.0,14,138.88333333333333,2010-11
2549,Chris Kaman,0,0,0.0,32,837.54,2010-11
2404,Chris Wilcox,0,1,0.0,57,994.6933333333334,2010-11
101236,Chuck Hayes,0,2,0.0,74,2079.16,2010-11
202332,Cole Aldrich,0,0,0.0,18,141.47666666666666,2010-11
2788,DJ Mbenga,0,0,0.0,41,329.8333333333333,2010-11
2429,Dan Gadzuric,0,1,0.0,42,462.695,2010-11
2545,Darko Milicic,0,0,0.0,69,1686.2733333333333,2010-11
2431,David Andersen,8,23,0.348,40,372.52166666666665,2010-11
101135,David Lee,1,3,0.333,73,2634.285,2010-11
201599,DeAndre Jordan,0,1,0.0,80,2046.765,2010-11
201971,DeJuan Blair,0,2,0.0,81,1733.5233333333333,2010-11
202326,DeMarcus Cousins,3,18,0.167,81,2309.4266666666667,2010-11
2205,DeSagana Diop,0,0,0.0,16,181.08833333333334,2010-11
202354,Dexter Pittman,0,0,0.0,2,11.233333333333333,2010-11
2730,Dwight Howard,0,7,0.0,78,2934.9166666666665,2010-11
2853,Earl Barron,0,0,0.0,21,305.5083333333333,2010-11
2731,Emeka Okafor,0,1,0.0,72,2286.7533333333336,2010-11
956,Erick Dampier,0,1,0.0,51,814.8016666666666,2010-11
2041,Etan Thomas,0,0,0.0,13,82.07333333333334,2010-11
101177,Fabricio Oberto,0,0,0.0,5,44.695,2010-11
1922,Francisco Elson,0,0,0.0,62,609.935,2010-11
202081,Garret Siler,0,0,0.0,21,101.29333333333334,2010-11
201175,Glen Davis,2,15,0.133,78,2297.7766666666666,2010-11
202328,Greg Monroe,0,1,0.0,80,2221.8633333333332,2010-11
202380,Hamady Ndiaye,0,0,0.0,16,80.17666666666666,2010-11
201632,Hamed Haddadi,0,1,0.0,31,168.38666666666666,2010-11
201934,Hasheem Thabeet,0,0,0.0,47,373.31333333333333,2010-11
202355,Hassan Whiteside,0,0,0.0,1,1.7433333333333334,2010-11
200756,Hilton Armstrong,2,4,0.5,53,488.785,2010-11
101133,Ian Mahinmi,0,2,0.0,56,487.87833333333333,2010-11
201581,JJ Hickson,0,5,0.0,80,2256.32,2010-11
201580,JaVale McGee,0,3,0.0,79,2192.56,2010-11
2048,Jamaal Magloire,0,0,0.0,18,157.59833333333333,2010-11
2260,Jarron Collins,0,0,0.0,28,181.36333333333334,2010-11
2215,Jason Collins,1,1,1.0,49,593.3433333333334,2010-11
201160,Jason Smith,0,2,0.0,77,1101.825,2010-11
1902,Jeff Foster,0,3,0.0,56,939.8633333333333,2010-11
979,Jermaine O'Neal,0,1,0.0,24,431.225,2010-11
201149,Joakim Noah,0,1,0.0,48,1575.5283333333334,2010-11
693,Joe Smith,0,0,0.0,16,69.34833333333333,2010-11
201202,Joel Anthony,0,0,0.0,75,1463.0566666666666,2010-11
2038,Joel Przybilla,0,0,0.0,36,519.7633333333333,2010-11
101130,Johan Petro,0,4,0.0,77,893.4133333333333,2010-11
201941,Jordan Hill,0,2,0.0,72,1124.4966666666667,2010-11
2570,Kendrick Perkins,0,0,0.0,29,742.0133333333333,2010-11
201567,Kevin Love,88,211,0.417,73,2610.5433333333335,2010-11
201585,Kosta Koufos,0,2,0.0,50,433.6,2010-11
703,Kurt Thomas,1,1,1.0,52,1178.1533333333334,2010-11
2198,Kwame Brown,0,0,0.0,66,1714.165,2010-11
201178,Kyrylo Fesenko,0,1,0.0,53,455.94,2010-11
202336,Larry Sanders,0,0,0.0,60,872.1616666666666,2010-11
201188,Marc Gasol,3,7,0.429,81,2586.4566666666665,2010-11
101162,Marcin Gortat,1,4,0.25,80,2032.8916666666667,2010-11
948,Marcus Camby,0,1,0.0,59,1540.375,2010-11
2588,Matt Bonner,105,230,0.457,66,1431.7116666666666,2010-11
2246,Mehmet Okur,5,16,0.313,13,168.43,2010-11
2408,Melvin Ely,0,0,0.0,30,366.475,2010-11
1737,Nazr Mohammed,0,1,0.0,75,1279.6,2010-11
2420,Nenad Krstic,0,0,0.0,71,1571.0666666666666,2010-11
2403,Nene,1,5,0.2,75,2290.7966666666666,2010-11
2555,Nick Collison,0,0,0.0,71,1523.73,2010-11
201593,Nikola Pekovic,0,0,0.0,65,887.4083333333333,2010-11
201600,Omer Asik,0,0,0.0,82,989.4483333333334,2010-11
2200,Pau Gasol,1,3,0.333,82,3037.0833333333335,2010-11
201577,Robin Lopez,0,0,0.0,67,991.125,2010-11
101142,Ronny Turiaf,0,0,0.0,64,1140.6933333333334,2010-11
201579,Roy Hibbert,0,4,0.0,81,2244.0216666666665,2010-11
200797,Ryan Hollins,0,0,0.0,70,1181.5816666666667,2010-11
2223,Samuel Dalembert,0,2,0.0,80,1937.4616666666666,2010-11
1752,Sean Marks,2,2,1.0,29,208.45833333333334,2010-11
201623,Semih Erden,0,0,0.0,41,594.8816666666667,2010-11
201586,Serge Ibaka,0,1,0.0,82,2215.7083333333335,2010-11
406,Shaquille O'Neal,0,0,0.0,37,751.575,2010-11
202374,Solomon Alabi,0,0,0.0,12,59.01,2010-11
201150,Spencer Hawes,9,37,0.243,81,1718.2883333333334,2010-11
689,Theo Ratliff,0,0,0.0,10,70.50166666666667,2010-11
202389,Timofey Mozgov,0,0,0.0,45,524.095,2010-11
1499,Tony Battie,2,3,0.667,38,376.9916666666667,2010-11
2211,Troy Murphy,5,33,0.152,35,465.9066666666667,2010-11
2199,Tyson Chandler,0,0,0.0,74,2058.5116666666668,2010-11
2397,Yao Ming,0,0,0.0,5,90.51833333333333,2010-11
2585,Zaza Pachulia,0,0,0.0,79,1243.7816666666668,2010-11
980,Zydrunas Ilgauskas,0,1,0.0,72,1145.3533333333332,2010-11
201189,Aaron Gray,0,0,0.0,49,812.6583333333333,2011-12
201143,Al Horford,0,1,0.0,11,347.98333333333335,2011-12
2744,Al Jefferson,1,4,0.25,61,2074.96,2011-12
2405,Amar'e Stoudemire,5,21,0.238,47,1543.22,2011-12
101161,Amir Johnson,2,5,0.4,64,1552.8933333333334,2011-12
2760,Anderson Varejao,0,4,0.0,25,784.6033333333334,2011-12
200745,Andrea Bargnani,34,115,0.296,31,1031.6916666666666,2011-12
101106,Andrew Bogut,0,1,0.0,12,363.7183333333333,2011-12
101115,Andrew Bynum,1,5,0.2,60,2111.54,2011-12
2740,Andris Biedrins,0,0,0.0,47,738.62,2011-12
1112,Ben Wallace,1,4,0.25,62,980.26,2011-12
202687,Bismack Biyombo,0,0,0.0,63,1455.22,2011-12
2564,Boris Diaw,31,99,0.313,57,1424.7416666666666,2011-12
1802,Brad Miller,7,15,0.467,15,145.83333333333334,2011-12
2217,Brendan Haywood,0,0,0.0,54,1145.8816666666667,2011-12
2567,Brian Cook,10,50,0.2,32,275.87,2011-12
1730,Brian Skinner,0,0,0.0,1,4.366666666666666,2011-12
201572,Brook Lopez,0,0,0.0,5,135.97666666666666,2011-12
201957,Byron Mullens,12,51,0.235,65,1465.2583333333334,2011-12
101112,Channing Frye,91,263,0.346,64,1669.425,2011-12
2365,Chris Andersen,0,0,0.0,32,486.28833333333336,2011-12
2549,Chris Kaman,0,0,0.0,47,1371.9716666666666,2011-12
2404,Chris Wilcox,0,0,0.0,28,481.24333333333334,2011-12
101236,Chuck Hayes,0,2,0.0,54,1039.4366666666667,2011-12
202332,Cole Aldrich,0,0,0.0,26,173.14166666666668,2011-12
2429,Dan Gadzuric,0,0,0.0,2,13.166666666666666,2011-12
202350,Daniel Orton,0,1,0.0,16,186.57,2011-12
2545,Darko Milicic,0,0,0.0,29,472.075,2011-12
201208,Darryl Watkins,0,0,0.0,5,97.55666666666667,2011-12
101135,David Lee,0,5,0.0,57,2120.9983333333334,2011-12
201599,DeAndre Jordan,0,1,0.0,66,1797.8433333333332,2011-12
201971,DeJuan Blair,0,1,0.0,64,1363.2366666666667,2011-12
202326,DeMarcus Cousins,2,14,0.143,64,1950.14,2011-12
2205,DeSagana Diop,0,0,0.0,27,325.21166666666664,2011-12
202324,Derrick Favors,0,0,0.0,65,1375.67,2011-12
202354,Dexter Pittman,0,0,0.0,35,300.95166666666665,2011-12
2400,Drew Gooden,16,55,0.291,56,1468.815,2011-12
2730,Dwight Howard,0,7,0.0,54,2069.6516666666666,2011-12
2853,Earl Barron,0,0,0.0,2,8.716666666666667,2011-12
2201,Eddy Curry,0,0,0.0,14,82.6,2011-12
202327,Ekpe Udoh,0,2,0.0,23,463.035,2011-12
2731,Emeka Okafor,0,0,0.0,27,781.4383333333334,2011-12
202683,Enes Freedom,0,1,0.0,66,874.435,2011-12
956,Erick Dampier,0,0,0.0,15,83.28833333333333,2011-12
1922,Francisco Elson,0,0,0.0,5,16.456666666666667,2011-12
201175,Glen Davis,2,14,0.143,61,1426.885,2011-12
